D_Governorate;D_GPCODE;D_District;D_DPCODE;D_Sub_District;D_SD_PCODE;D_Community;D_CPCODE;IDP_Flow_Estimation
As-Sweida;SY13;As-Sweida;SY1300;Mazra'a;SY130001;Qarrasa;C6169;10
As-Sweida;SY13;Salkhad;SY1302;Milh;SY130204;Hreiseh;C6215;6
As-Sweida;SY13;Salkhad;SY1302;Milh;SY130204;Sheab;C6208;15
As-Sweida;SY13;Salkhad;SY1302;Milh;SY130204;Hoya;C6209;6
As-Sweida;SY13;Salkhad;SY1302;Qarayya;SY130201;Qarayya;C6200;30
As-Sweida;SY13;Salkhad;SY1302;Salkhad;SY130200;Arman;C6186;5
As-Sweida;SY13;Salkhad;SY1302;Salkhad;SY130200;Salkhad;C6184;6
As-Sweida;SY13;Salkhad;SY1302;Gharyeh;SY130202;Anz;C6202;6
As-Sweida;SY13;Shahba;SY1303;Ariqa;SY130302;Ariqa;C6243;15
As-Sweida;SY13;Shahba;SY1303;Ariqa;SY130302;Waqm;C6250;10
As-Sweida;SY13;Shahba;SY1303;Little Sura;SY130303;Khalkhaleh;C6253;10
As-Sweida;SY13;Shahba;SY1303;Little Sura;SY130303;Big Sura;C6261;5
As-Sweida;SY13;Shahba;SY1303;Little Sura;SY130303;Little Sura;C6259;5
As-Sweida;SY13;Shahba;SY1303;Shahba;SY130300;Shahba;C6226;25
As-Sweida;SY13;Shahba;SY1303;Shahba;SY130300;Tima;C6225;10
As-Sweida;SY13;Shahba;SY1303;Shaqa;SY130301;Shaqa;C6233;15
As-Sweida;SY13;Shahba;SY1303;Shaqa;SY130301;Araja;C6234;5
Damascus;SY01;Damascus;SY0100;Damascus;SY010000;Damascus;C1001;3010
Damascus;SY01;Damascus;SY0100;Damascus;SY010000;Yarmuk;C1002;49
Dar'a;SY12;As-Sanamayn;SY1202;As-Sanamayn;SY120200;Ankhal;C6058;0
Dar'a;SY12;As-Sanamayn;SY1202;As-Sanamayn;SY120200;Barqa;C6052;0
Dar'a;SY12;As-Sanamayn;SY1202;As-Sanamayn;SY120200;Hara;C6048;0
Dar'a;SY12;As-Sanamayn;SY1202;As-Sanamayn;SY120200;Jisri;C6060;0
Dar'a;SY12;As-Sanamayn;SY1202;As-Sanamayn;SY120200;Samlin;C6055;0
Dar'a;SY12;As-Sanamayn;SY1202;As-Sanamayn;SY120200;Zamrin;C6049;0
Dar'a;SY12;As-Sanamayn;SY1202;As-Sanamayn;SY120200;Kafr Shams;C6063;120
Dar'a;SY12;As-Sanamayn;SY1202;Ghabagheb;SY120202;Mal;C6080;0
Dar'a;SY12;As-Sanamayn;SY1202;Ghabagheb;SY120202;Tiha;C6085;0
Dar'a;SY12;As-Sanamayn;SY1202;Ghabagheb;SY120202;Kafr Nassij;C6089;0
Dar'a;SY12;As-Sanamayn;SY1202;Masmiyyeh;SY120201;Sakra;C6065;0
Dar'a;SY12;As-Sanamayn;SY1202;Masmiyyeh;SY120201;Masmiyyeh;C6068;8
Dar'a;SY12;Dar'a;SY1200;Ash-Shajara;SY120003;Hit;C6013;0
Dar'a;SY12;Dar'a;SY1200;Busra Esh-Sham;SY120001;Abu Katuleh;C6006;0
Dar'a;SY12;Dar'a;SY1200;Busra Esh-Sham;SY120001;Busra Esh-Sham;C6002;0
Dar'a;SY12;Dar'a;SY1200;Busra Esh-Sham;SY120001;Jemrine;C6005;0
Dar'a;SY12;Dar'a;SY1200;Busra Esh-Sham;SY120001;Moraba;C6008;0
Dar'a;SY12;Dar'a;SY1200;Busra Esh-Sham;SY120001;Nada;C6007;0
Dar'a;SY12;Dar'a;SY1200;Busra Esh-Sham;SY120001;Simej;C6003;0
Dar'a;SY12;Dar'a;SY1200;Busra Esh-Sham;SY120001;Smad;C6004;0
Dar'a;SY12;Dar'a;SY1200;Busra Esh-Sham;SY120001;Smaqiyat;C6001;0
Dar'a;SY12;Dar'a;SY1200;Busra Esh-Sham;SY120001;Tisiya;C6000;0
Dar'a;SY12;Dar'a;SY1200;Da'el;SY120004;Abtaa;C6031;0
Dar'a;SY12;Dar'a;SY1200;Da'el;SY120004;Da'el;C6030;4500
Dar'a;SY12;Dar'a;SY1200;Dar'a;SY120000;Dar'a;C5993;0
Dar'a;SY12;Dar'a;SY1200;Dar'a;SY120000;Kahil;C5998;0
Dar'a;SY12;Dar'a;SY1200;Dar'a;SY120000;Nasib;C5999;250
Dar'a;SY12;Dar'a;SY1200;Dar'a;SY120000;Neimeh;C5997;0
Dar'a;SY12;Dar'a;SY1200;Dar'a;SY120000;Sayda;C5995;0
Dar'a;SY12;Dar'a;SY1200;Dar'a;SY120000;Tiba;C5992;0
Dar'a;SY12;Dar'a;SY1200;Dar'a;SY120000;Um Elmayathen;C5996;0
Dar'a;SY12;Dar'a;SY1200;Jizeh;SY120006;Ghasm;C6042;0
Dar'a;SY12;Dar'a;SY1200;Jizeh;SY120006;Jizeh;C6043;0
Dar'a;SY12;Dar'a;SY1200;Jizeh;SY120006;Mataeiyeh;C6041;0
Dar'a;SY12;Dar'a;SY1200;Kherbet Ghazala;SY120002;Alma;C6011;0
Dar'a;SY12;Dar'a;SY1200;Kherbet Ghazala;SY120002;Eastern Ghariyeh;C6009;0
Dar'a;SY12;Dar'a;SY1200;Kherbet Ghazala;SY120002;Western Ghariyeh;C6010;0
Dar'a;SY12;Dar'a;SY1200;Mseifra;SY120007;Karak;C6047;200
Dar'a;SY12;Dar'a;SY1200;Mseifra;SY120007;Mseifra;C6044;900
Dar'a;SY12;Dar'a;SY1200;Mseifra;SY120007;Sahwa;C6045;0
Dar'a;SY12;Dar'a;SY1200;Mseifra;SY120007;Um Walad;C6046;0
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Ajami;C6035;2200
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Kharab Shahem;C6522;0
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Mzeireb;C6039;6400
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Nahj;C6040;0
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Tafas;C6034;5000
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Tal Shihab;C6033;1400
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Yadudeh;C6032;500
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Zayzun;C6037;3000
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Nabe Elfawar;C6673;500
Dar'a;SY12;Dar'a;SY1200;Mzeireb;SY120005;Tabriyat;C6036;0
Dar'a;SY12;Izra';SY1203;Hrak;SY120302;Hrak;C6116;16
Dar'a;SY12;Izra';SY1203;Hrak;SY120302;Nahta;C6118;0
Dar'a;SY12;Izra';SY1203;Hrak;SY120302;Rikhim;C6113;0
Dar'a;SY12;Izra';SY1203;Hrak;SY120302;Sura;C6115;0
Dar'a;SY12;Izra';SY1203;Hrak;SY120302;Western Maliha;C6114;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Asem;C6103;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Bisr Elharir;C6105;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Hamer;C6094;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Jadal;C6096;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Mahjeh;C6107;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Masikeh-Lajat;C6110;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Matleh;C6093;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Mjeidel;C6102;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Najih;C6100;100
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Qirata;C6109;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Rweisat;C6092;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Sur;C6098;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Zabayer;C6095;0
Dar'a;SY12;Izra';SY1203;Izra';SY120300;Bweir;C6104;0
Dar'a;SY12;Izra';SY1203;Jasim;SY120301;Jasim;C6111;0
Dar'a;SY12;Izra';SY1203;Jasim;SY120301;Nimer;C6112;0
Dar'a;SY12;Izra';SY1203;Nawa ;SY120303;Jabaliyeh;C6121;0
Dar'a;SY12;Izra';SY1203;Nawa ;SY120303;Nasriyeh;C6123;0
Dar'a;SY12;Izra';SY1203;Nawa ;SY120303;Nawa;C6124;50
Dar'a;SY12;Izra';SY1203;Nawa ;SY120303;Sheikh Saed;C6120;0
Dar'a;SY12;Izra';SY1203;Nawa ;SY120303;Sokkariyeh;C6122;0
Dar'a;SY12;Izra';SY1203;Tassil;SY120305;Bekar;C6132;0
Dar'a;SY12;Izra';SY1203;Tassil;SY120305;Eastern Bekar;C6133;0
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Abu Kamal;SY090200;Abu Kamal;C5167;115
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Abu Kamal;SY090200;Hura;C5162;15
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Abu Kamal;SY090200;Hurriyeh;C5170;4
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Abu Kamal;SY090200;Sweiyeh;C5168;4
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Abu Kamal;SY090200;Ghabra ;C5169;5
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Abu Kamal;SY090200;Moezleh;C5171;8
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Hajin;SY090201;Hajin;C5175;65
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Jalaa;SY090202;Qataa;C5179;16
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Jalaa;SY090202;Salhiyeh;C5181;42
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Jalaa;SY090202;Tothiyeh;C5177;16
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Jalaa;SY090202;Abbas;C5180;8
Deir-ez-Zor;SY09;Abu Kamal;SY0902;Susat;SY090203;Bubadran;C5185;24
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Al Mayadin;SY090300;Al Mayadin;C5192;256
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Al Mayadin;SY090300;Tiba;C5193;24
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Al Mayadin;SY090300;Zbara;C5189;35
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Al Mayadin;SY090300;Saalu;C5188;36
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Ashara;SY090302;Dablan;C5208;12
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Ashara;SY090302;Dweir;C5209;22
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Ashara;SY090302;Sbeikhan;C5211;30
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Ashara;SY090302;Gharibeh;C5205;12
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Ashara;SY090302;Tishrine;C5206;12
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Thiban;SY090301;Thiban;C5202;12
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Thiban;SY090301;Hawayej;C5199;9
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Thiban;SY090301;Darnaj;C5200;9
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Thiban;SY090301;Hawi Thibyan;C5204;8
Deir-ez-Zor;SY09;Al Mayadin;SY0903;Thiban;SY090301;Ragib;C5201;9
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Basira;SY090102;Basira;C5110;133
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Basira;SY090102;Hejneh;C5113;72
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Deir-ez-Zor;SY090100;Deir-Ez-Zor;C5086;14
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Deir-ez-Zor;SY090100;Upper Safira;C5087;12
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Deir-ez-Zor;SY090100;Kaba Jeb;C5091;54
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Deir-ez-Zor;SY090100;Maisheh;C5085;10
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Khasham;SY090105;Mrat;C5146;80
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Khasham;SY090105;Dahleh;C5142;24
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Ali;C5097;20
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Harmushiyeh;C5095;50
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Hawayej Busamaa;C5105;7
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Hawayej Thyab Jazira;C5104;20
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Jazaret Elbuhmeid;C5100;25
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Jazaret Milaj;C5103;12
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Kasra;C5096;45
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Sawa;C5102;25
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Shate;C5101;20
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Zghir Jazireh;C5093;16
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Mhemideh;C5106;56
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Kisreh;SY090101;Lower Safira;C5099;8
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Muhasan;SY090103;Qetet Elbuleil;C5126;18
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Muhasan;SY090103;Toob;C5122;9
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Muhasan;SY090103;Tabiyet Shamiyeh;C5125;28
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Sur;SY090106;Hreiji;C5154;66
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Sur;SY090106;Moeijel;C5161;35
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Sur;SY090106;Rweished;C5149;30
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Sur;SY090106;Sur;C5157;60
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Sur;SY090106;Western Gharibeh;C5159;12
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Sur;SY090106;Jasmi;C5160;48
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Tabni;SY090104;Masrab;C5130;16
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Tabni;SY090104;Tabni;C5131;49
Deir-ez-Zor;SY09;Deir-ez-Zor;SY0901;Tabni;SY090104;Enbeh;C5137;12
Hama;SY05;As-Salamiyeh;SY0503;As-Saan;SY050302;Abul Kusour;C3279;15
Hama;SY05;As-Salamiyeh;SY0503;As-Saan;SY050302;Sarha;C3291;48
Hama;SY05;As-Salamiyeh;SY0503;As-Saan;SY050302;Aniq Bajra;C3290;35
Hama;SY05;As-Salamiyeh;SY0503;As-Saan;SY050302;Rahjan;C3284;48
Hama;SY05;As-Salamiyeh;SY0503;As-Saan;SY050302;Rasm Amun;C3285;20
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Hiyalin;C3111;75
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Oweina;C3127;55
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Jarniyet Eltar;C3120;15
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Salba;C3116;20
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Nabe Eltib;C3131;50
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Abu Kleefun;C3109;50
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Tahunet Elhalawa;C3124;50
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;As-Suqaylabiyah;C3114;4500
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Mashta Elshalahmeh;C3133;50
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Ein Elkorum;C3123;60
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Hurat  Ammurin;C3122;50
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Tal Kombatri;C3112;50
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Saqiyet Nijm;C3125;50
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Balluneh;C3118;75
Hama;SY05;As-Suqaylabiyah;SY0502;As-Suqaylabiyah;SY050200;Western Khandaq;C3129;65
Hama;SY05;As-Suqaylabiyah;SY0502;Madiq Castle;SY050204;Eastern Huweiz;C3194;90
Hama;SY05;As-Suqaylabiyah;SY0502;Madiq Castle;SY050204;Jamasa Odayat - Alshareeah;C3193;96
Hama;SY05;As-Suqaylabiyah;SY0502;Madiq Castle;SY050204;Madiq Castle;C3207;78
Hama;SY05;As-Suqaylabiyah;SY0502;Madiq Castle;SY050204;Sehriyeh;C3204;300
Hama;SY05;As-Suqaylabiyah;SY0502;Madiq Castle;SY050204;Tweini;C3188;90
Hama;SY05;As-Suqaylabiyah;SY0502;Madiq Castle;SY050204;Upper Hweijeh;C3196;48
Hama;SY05;As-Suqaylabiyah;SY0502;Madiq Castle;SY050204;Kafr Nabutha;C3209;12
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Asharneh;C3140;30
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Hir Elmosil;C3149;50
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Northern & Western Hawayeq;C3141;50
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Ein Eljern;C3146;70
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Latma;C3138;45
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Khareb;C3147;50
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Biret Eljabal;C3135;50
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Tamaza;C3143;50
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Abu Faraj;C3148;75
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Tal Salhab;C3145;50
Hama;SY05;As-Suqaylabiyah;SY0502;Tell Salhib;SY050201;Nahr Elbared;C3150;60
Hama;SY05;As-Suqaylabiyah;SY0502;Ziyara;SY050202;Qastun;C3170;27
Hama;SY05;As-Suqaylabiyah;SY0502;Ziyara;SY050202;Zayzun;C3161;35
Hama;SY05;As-Suqaylabiyah;SY0502;Ziyara;SY050202;Ziyara;C3166;20
Hama;SY05;As-Suqaylabiyah;SY0502;Shat-ha;SY050203;Jeb Elghar;C3176;60
Hama;SY05;As-Suqaylabiyah;SY0502;Shat-ha;SY050203;Haydariyeh - Estarka;C3175;50
Hama;SY05;As-Suqaylabiyah;SY0502;Shat-ha;SY050203;Jorin;C3178;50
Hama;SY05;Hama;SY0501;Hama;SY050100;Hama;C2987;1205
Hama;SY05;Hama;SY0501;Hama;SY050100;Kafr Eltoon;C3012;60
Hama;SY05;Hama;SY0501;Hama;SY050100;Teizine;C2993;1550
Hama;SY05;Hama;SY0501;Hama;SY050100;Rabiah;C2975;250
Hama;SY05;Hama;SY0501;Hama;SY050100;Kafraa;C3005;1300
Hama;SY05;Hama;SY0501;Hamra;SY050103;Abu Qaddur;C6574;10
Hama;SY05;Hama;SY0501;Hamra;SY050103;Baroudiyeh;C3084;20
Hama;SY05;Hama;SY0501;Hamra;SY050103;Haymaniyeh - Heijaneh;C3097;25
Hama;SY05;Hama;SY0501;Hamra;SY050103;Hazm;C3101;25
Hama;SY05;Hama;SY0501;Hamra;SY050103;Mlolah;C3108;12
Hama;SY05;Hama;SY0501;Hamra;SY050103;Tleihat;C3087;29
Hama;SY05;Hama;SY0501;Hamra;SY050103;Rasm Eldaheriyeh;C3071;30
Hama;SY05;Hama;SY0501;Hamra;SY050103;Janat Elsawarneh;C3080;20
Hama;SY05;Hama;SY0501;Hamra;SY050103;Jneineh;C3100;6
Hama;SY05;Hama;SY0501;Hamra;SY050103;Qbebat;C6558;6
Hama;SY05;Hama;SY0501;Hamra;SY050103;Bayud;C3068;55
Hama;SY05;Hama;SY0501;Hamra;SY050103;Hawayes Un Jern;C3090;45
Hama;SY05;Hama;SY0501;Hamra;SY050103;Smaqiyeh Qabliyeh;C3099;24
Hama;SY05;Hama;SY0501;Hamra;SY050103;Qasr Ali;C3104;18
Hama;SY05;Hama;SY0501;Hamra;SY050103;Sruj;C3102;10
Hama;SY05;Hama;SY0501;Hamra;SY050103;Rasm Elward;C3078;4
Hama;SY05;Hama;SY0501;Hamra;SY050103;Jeb Elsafa;C3083;5
Hama;SY05;Hama;SY0501;Hamra;SY050103;Northern Maar;C3107;10
Hama;SY05;Hama;SY0501;Hamra;SY050103;Hamdaniyeh;C6572;10
Hama;SY05;Hama;SY0501;Hamra;SY050103;Masloukha;C6557;6
Hama;SY05;Hama;SY0501;Harbanifse;SY050102;Talaf ;C3050;86
Hama;SY05;Hama;SY0501;Suran;SY050101;Masasneh;C3036;20
Hama;SY05;Hama;SY0501;Suran;SY050101;Tiba Elesm;C3027;20
Hama;SY05;Hama;SY0501;Suran;SY050101;Shatheh;C3017;30
Hama;SY05;Hama;SY0501;Suran;SY050101;Qbeibat Abu Elhuda;C3033;35
Hama;SY05;Muhradah;SY0505;Kafr Zeita;SY050501;Kafr Zeita;C3463;36
Hama;SY05;Muhradah;SY0505;Kafr Zeita;SY050501;Latmana;C3458;49
Hama;SY05;Muhradah;SY0505;Muhradah;SY050500;Tal Milh;C3445;7
Hama;SY05;Muhradah;SY0505;Muhradah;SY050500;Halfaya;C3453;40
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Hiyalin;C3340;70
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Sweida;C3341;50
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Bayada  ;C3349;1500
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Tayr Jamlah;C3339;50
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Tal Aafar;C3338;65
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Rabu;C3343;50
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Hreif;C3337;50
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Deir Mama;C3336;60
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Masyaf;C3367;9000
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Hayluneh;C3335;50
Hama;SY05;Masyaf;SY0504;Masyaf;SY050400;Jobet Kalakh;C3344;55
Hama;SY05;Masyaf;SY0504;Oj;SY050402;Mreimin;C3396;360
Hama;SY05;Masyaf;SY0504;Wadi El-oyoun;SY050404;Wadi El-Oyoun;C3434;2500
Homs;SY04;Al-Qusayr;SY0402;Al-Qusayr;SY040200;Al-Qusayr;C2733;116
Homs;SY04;Al-Qusayr;SY0402;Al-Qusayr;SY040200;Rableh;C2705;8
Homs;SY04;Al-Qusayr;SY0402;Al-Qusayr;SY040200;Mudan;C2756;8
Homs;SY04;Ar-Rastan;SY0404;Ar-Rastan;SY040400;Ar-Rastan;C2870;45
Homs;SY04;Ar-Rastan;SY0404;Ar-Rastan;SY040400;Ballan;C2861;40
Homs;SY04;Ar-Rastan;SY0404;Ar-Rastan;SY040400;Ez Eldin;C2860;50
Homs;SY04;Ar-Rastan;SY0404;Ar-Rastan;SY040400;Salim;C2865;8
Homs;SY04;Ar-Rastan;SY0404;Ar-Rastan;SY040400;Asilah;C2863;20
Homs;SY04;Ar-Rastan;SY0404;Ar-Rastan;SY040400;Manara;C2864;20
Homs;SY04;Ar-Rastan;SY0404;Ar-Rastan;SY040400;Grandad;C2868;15
Homs;SY04;Ar-Rastan;SY0404;Talbiseh;SY040401;Makrumiyeh;C2879;24
Homs;SY04;Ar-Rastan;SY0404;Talbiseh;SY040401;Deir Fool;C2878;70
Homs;SY04;Homs;SY0401;Homs;SY040100;Daffa - Halmuz;C2511;8
Homs;SY04;Homs;SY0401;Homs;SY040100;Dar Kabira;C2524;52
Homs;SY04;Homs;SY0401;Homs;SY040100;Hobub Elrih;C2535;10
Homs;SY04;Homs;SY0401;Homs;SY040100;Homs;C2528;120
Homs;SY04;Homs;SY0401;Sadad;SY040109;Sadad;C2677;12
Homs;SY04;Homs;SY0401;Taldu;SY040101;Jawalek;C2520;8
Homs;SY04;Tall Kalakh;SY0403;Hawash;SY040304;Ennaz;C2847;240
Homs;SY04;Tall Kalakh;SY0403;Hawash;SY040304;Hawash;C2842;12
Homs;SY04;Tall Kalakh;SY0403;Hawash;SY040304;Mizyeneh;C2855;129
Homs;SY04;Tall Kalakh;SY0403;Nasra;SY040303;Habnumra;C2827;165
Homs;SY04;Tall Kalakh;SY0403;Nasra;SY040303;Marmarita;C2838;100
Homs;SY04;Tall Kalakh;SY0403;Nasra;SY040303;Mishtaya;C2824;180
Homs;SY04;Tall Kalakh;SY0403;Nasra;SY040303;Nasra;C2828;1080
Homs;SY04;Tall Kalakh;SY0403;Nasra;SY040303;Mashta Azar;C2836;230
Homs;SY04;Tall Kalakh;SY0403;Tall Kalakh;SY040300;Smikeh;C2788;15
Idleb;SY07;Al Ma'ra;SY0702;Heish;SY070205;Babuline;C4100;24
Idleb;SY07;Al Ma'ra;SY0702;Heish;SY070205;Tah;C4099;28
Idleb;SY07;Al Ma'ra;SY0702;Heish;SY070205;Heish;C4105;54
Idleb;SY07;Al Ma'ra;SY0702;Heish;SY070205;Moqa;C4109;24
Idleb;SY07;Al Ma'ra;SY0702;Heish;SY070205;Kafrsajna;C4110;144
Idleb;SY07;Al Ma'ra;SY0702;Heish;SY070205;Abu Habbeh;C4108;330
Idleb;SY07;Al Ma'ra;SY0702;Heish;SY070205;Rakaya Sijneh;C4102;210
Idleb;SY07;Al Ma'ra;SY0702;Heish;SY070205;Madaya;C6593;120
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Basqala;C4061;18
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Faqie;C4052;450
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Has;C4058;268
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Kafr Nobol;C4068;60
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Kafr Oweid;C4062;325
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Maar Tahroma;C4071;192
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Shorlin;C4053;308
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Tramla;C4051;1520
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Sfuhen;C4054;54
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Kawkabeh;C4072;370
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Hazarin;C4056;1022
