,event_id_cnty,day,month,year,location,latitude,longitude
3205,SYR106095,29,9,2022,Bara,35.686,36.5424
3206,SYR106104,29,9,2022,Ftireh,35.6097,36.4853
3207,TUR27220,29,9,2022,Tuzla,40.8299,29.3048
3208,SYR106021,29,9,2022,Sidnaya Military Prison,33.6653,36.329
3209,SYR106083,29,9,2022,Al Wasta,36.1107,36.8401
3210,SYR106026,29,9,2022,Ras al-Ain,36.8494,40.0747
3211,SYR106155,29,9,2022,Tassil,32.8355,35.9718
3212,SYR105999,28,9,2022,Zghir Jazireh,35.5073,39.9951
3213,SYR106070,28,9,2022,Deir Sunbul,35.6993,36.6055
3214,SYR106107,28,9,2022,Kafir,35.7833,36.3221
3215,SYR106140,28,9,2022,Bogeleyyah,35.3805,40.0869
3216,SYR106143,28,9,2022,Jneineh,35.3665,40.1196
3217,SYR106199,28,9,2022,Nawa,32.8882,36.041
3218,SYR106197,28,9,2022,Tal Barod,36.4166,40.6608
3219,SYR106191,28,9,2022,Qasemiyeh,36.7059,40.3406
3220,SYR106011,28,9,2022,Aleppo - Sheikh Maqsoud,36.2368,37.1517
3221,SYR106192,28,9,2022,Tal Tamer,36.6534,40.3718
3222,SYR106182,28,9,2022,Hazarin,35.5998,36.5267
3223,SYR106094,28,9,2022,Bara,35.686,36.5424
3224,SYR106121,28,9,2022,Maaret Al Naasan,36.0351,36.8376
3225,SYR106131,28,9,2022,Teftnaz,35.9977,36.7833
3226,SYR106117,28,9,2022,Kansafra,35.6599,36.4849
3227,SYR106059,28,9,2022,Qasemiyeh,36.7059,40.3406
3228,SYR105995,28,9,2022,Kafr Nobol,35.6147,36.5603
3229,SYR106014,28,9,2022,Qebtan al Jabal,36.2637,36.9487
3230,SYR106050,28,9,2022,Ghadir al Bostan,32.9192,35.9218
3231,SYR105994,28,9,2022,Kabani,35.7187,36.2331
3232,TUR27384,28,9,2022,Bagok Mountain,37.1687,41.4041
3233,SYR107080,28,9,2022,Hreiji,35.3851,40.6149
3234,SYR105985,28,9,2022,Al-Rasafah,35.6288,38.7581
3235,SYR106077,27,9,2022,Al Hallubah,35.6127,36.419
3236,SYR106100,27,9,2022,Fleifel,35.5888,36.4562
3237,SYR106157,27,9,2022,Dar'a,32.6241,36.1049
3238,SYR106055,27,9,2022,Al Tabqa - Airbase,35.7591,38.5706
3239,SYR106188,27,9,2022,Shat-ha,35.4991,36.2473
3240,SYR106087,27,9,2022,Bahfis,36.1838,36.9063
3241,SYR106186,27,9,2022,Regiment 46 - Military Base,36.1239,36.888
3242,SYR106189,27,9,2022,Sheikh Aqeel,36.3692,37.5063
3243,SYR106190,27,9,2022,Tallat Abu Ali,35.7796,35.9613
3244,SYR106009,27,9,2022,Deir Khabiyeh,33.3636,36.1604
3245,SYR106174,27,9,2022,Abu Rasin,36.8465,40.3284
3246,SYR106060,27,9,2022,Qasemiyeh,36.7059,40.3406
3247,SYR106114,27,9,2022,Kafr Oweid,35.6282,36.4575
3248,SYR106193,27,9,2022,Umm Ashba,36.8963,40.2951
3249,SYR106097,27,9,2022,Daret Azza,36.285,36.8511
3250,SYR105974,27,9,2022,Jandairis,36.3925,36.6896
3251,SYR106016,27,9,2022,Jandairis,36.3925,36.6896
3252,SYR106109,27,9,2022,Kafr Amma,36.1409,36.8735
3253,SYR106010,27,9,2022,Deir-ez-Zor - Al-Qosor,35.3379,40.1268
3254,SYR106115,27,9,2022,Kafr Taal,36.1542,36.8935
3255,SYR106093,27,9,2022,Bara,35.686,36.5424
3256,SYR106103,27,9,2022,Ftireh,35.6097,36.4853
3257,SYR106116,27,9,2022,Kansafra,35.6599,36.4849
3258,SYR106088,27,9,2022,Banin,35.7097,36.6401
3259,SYR106127,27,9,2022,Sfuhen,35.6073,36.4645
3260,SYR106080,27,9,2022,Al-Qahera,35.6131,36.3625
3261,SYR106047,27,9,2022,Tadmor,34.5656,38.2877
3262,SYR106084,27,9,2022,Ankawi,35.5967,36.3877
3263,SYR106171,27,9,2022,Msheirfeh Remo,36.6057,40.1223
3264,TUR27312,27,9,2022,Judi Mountain,37.3694,42.3442
3265,SYR106082,27,9,2022,Al Wasta,36.1107,36.8401
3266,SYR106170,27,9,2022,Al Assadiyah,36.9291,40.3479
3267,SYR106124,27,9,2022,Kafr Noran,36.078,36.8322
3268,SYR106020,27,9,2022,Sidnaya Military Prison,33.6653,36.329
3269,SYR105981,27,9,2022,Sarmada,36.1866,36.7239
3270,SYR105982,27,9,2022,Al-Bardakli,36.2131,36.732
3271,SYR105986,27,9,2022,Kafr Lusin,36.2555,36.7148
3272,SYR105987,27,9,2022,Atareb,36.1379,36.8284
3273,SYR105988,27,9,2022,Maaret Al Naasan,36.0351,36.8376
3274,SYR106139,27,9,2022,Al-Maabdaa,37.0214,41.9609
3275,SYR106137,27,9,2022,Teftnaz,35.9977,36.7833
3276,SYR105984,27,9,2022,Al-Rasafah,35.6288,38.7581
3277,SYR105990,27,9,2022,Bab El Hawa,36.2308,36.692
3278,SYR106154,27,9,2022,Mseifra,32.6321,36.3393
3279,SYR106056,26,9,2022,Al-Na'ema,32.6334,36.1616
3280,SYR106076,26,9,2022,Mare',36.4827,37.1965
3281,SYR106134,26,9,2022,Sheikh Isa,36.4793,37.1467
3282,SYR106142,26,9,2022,Ar-Raqqa,35.9428,39.0519
3283,SYR106148,26,9,2022,Gharz,32.5997,36.1598
3284,SYR106200,26,9,2022,Burj Haydar,36.343,36.9029
3285,SYR105977,26,9,2022,Quamishli,37.0447,41.2262
3286,SYR106013,26,9,2022,Ein Issa,36.3837,38.8628
3287,SYR106129,26,9,2022,Taqad,36.1987,36.8698
3288,SYR106183,26,9,2022,Kansaba,35.7439,36.1636
3289,SYR106185,26,9,2022,Regiment 46 - Military Base,36.1239,36.888
3290,SYR106008,26,9,2022,Atareb,36.1379,36.8284
3291,SYR106092,26,9,2022,Bara,35.686,36.5424
3292,SYR106184,26,9,2022,Qal'at Shalaf,35.7312,36.1744
3293,SYR106108,26,9,2022,Kafr Amma,36.1409,36.8735
3294,SYR106172,26,9,2022,Abu Rasin,36.8465,40.3284
3295,SYR106179,26,9,2022,Abu Rasin,36.8465,40.3284
3296,SYR106180,26,9,2022,Dada Abdal,36.8908,40.3375
3297,SYR106178,26,9,2022,Tal Tamer,36.6534,40.3718
3298,SYR105972,26,9,2022,Al Bab,36.3697,37.5149
3299,SYR106062,26,9,2022,Atareb,36.1379,36.8284
3300,SYR106106,26,9,2022,Kabani,35.7187,36.2331
3301,SYR106141,26,9,2022,Karama,35.8699,39.2813
3302,SYR106007,26,9,2022,Kabashin,36.3323,36.9175
3303,SYR106006,26,9,2022,Al Ghab Plain,35.5604,36.3442
3304,SYR106068,26,9,2022,Milaja,35.5927,36.4944
3305,SYR106064,26,9,2022,Dadikh,35.802,36.7336
3306,SYR106066,26,9,2022,Kasab,35.927,35.9891
3307,SYR106018,26,9,2022,Kherbet Al Ward,33.398,36.3703
3308,SYR106067,26,9,2022,Dar Al-Kabira,35.6068,36.5168
3309,TUR27138,26,9,2022,Mezitli,36.894,34.4299
3310,SYR106123,26,9,2022,Kafr Noran,36.078,36.8322
3311,SYR106081,26,9,2022,Al Wasta,36.1107,36.8401
3312,SYR106177,26,9,2022,Dardara Tal Tamer,36.6996,40.4029
3313,SYR106156,26,9,2022,Hrak,32.7507,36.304
3314,SYR106138,26,9,2022,Ain al Arab,36.8891,38.3521
3315,SYR106065,26,9,2022,Jabal al-Turkman,35.8195,36.0022
3316,SYR106005,25,9,2022,Ghuzaylah,36.5474,41.3117
3317,SYR106019,25,9,2022,Nafeaa,32.8096,35.894
3318,SYR106048,25,9,2022,Rahjan,35.4066,37.4341
3319,SYR106061,25,9,2022,Mseifra,32.6321,36.3393
3320,SYR106063,25,9,2022,Barakeh,35.6744,36.2711
3321,SYR106086,25,9,2022,Atareb,36.1379,36.8284
3322,SYR106091,25,9,2022,Bara,35.686,36.5424
3323,SYR106113,25,9,2022,Kafr Noran,36.078,36.8322
3324,SYR106098,25,9,2022,Dweir Elakrad,35.7225,36.2602
3325,SYR106102,25,9,2022,Ftireh,35.6097,36.4853
3326,SYR106126,25,9,2022,Sfuhen,35.6073,36.4645
3327,SYR106053,25,9,2022,Tall Ed-Daman,35.8075,37.2536
3328,SYR105993,25,9,2022,Kabani,35.7187,36.2331
3329,SYR106003,25,9,2022,Ithariyah,35.3652,37.7886
3330,SYR106118,25,9,2022,Lower Amiqa,35.5731,36.3923
3331,SYR106099,25,9,2022,Fleifel,35.5888,36.4562
3332,SYR106120,25,9,2022,Maaret Al Naasan,36.0351,36.8376
3333,SYR106072,25,9,2022,Blinta,36.2294,36.8851
3334,SYR106145,25,9,2022,Da'el,32.7544,36.1311
3335,SYR106105,25,9,2022,Jabal al-Turkman,35.8195,36.0022
3336,SYR106153,25,9,2022,Al Fakhura,35.4952,36.0069
3337,SYR106025,24,9,2022,Tokhar,36.6398,37.9812
3338,SYR106051,24,9,2022,Tabiyet Jazira,35.2823,40.3177
3339,SYR106069,24,9,2022,Kabashin,36.3323,36.9175
3340,SYR106071,24,9,2022,Tadil,36.1647,36.888
3341,SYR106090,24,9,2022,Bara,35.686,36.5424
3342,SYR106112,24,9,2022,Kafr Noran,36.078,36.8322
3343,SYR106119,24,9,2022,Maaret Al Naasan,36.0351,36.8376
3344,SYR105975,24,9,2022,Al-Kubar,35.7734,39.785
3345,SYR106041,24,9,2022,Sahm El Golan,32.7826,35.9354
3346,SYR106130,24,9,2022,Teftnaz,35.9977,36.7833
3347,SYR106028,24,9,2022,Bulbul,36.7697,36.8193
3348,SYR105973,24,9,2022,Jandairis,36.3925,36.6896
3349,SYR106015,24,9,2022,Jandairis,36.3925,36.6896
3350,SYR106122,24,9,2022,Makbas,36.2461,36.8857
3351,SYR105997,24,9,2022,Tanjarah,35.5869,36.3567
3352,SYR106002,24,9,2022,Arak,34.6399,38.5692
3353,SYR106147,24,9,2022,Duma,33.5706,36.4046
3354,SYR106150,24,9,2022,Qalamoun,34.0686,36.5419
3355,SYR106073,24,9,2022,Al Wasta,36.1107,36.8401
3356,SYR106017,24,9,2022,Tayib Al-Fal,35.297,40.5624
3357,SYR106152,24,9,2022,Sayda,32.6286,36.2236
3358,SYR105983,24,9,2022,Al-Rasafah,35.6288,38.7581
3359,TUR27098,23,9,2022,Dereler,37.6073,42.7478
3360,SYR105750,23,9,2022,Tadil,36.1647,36.888
3361,SYR105770,23,9,2022,Atareb,36.1379,36.8284
3362,SYR105860,23,9,2022,Bara,35.686,36.5424
3363,SYR105868,23,9,2022,Makbas,36.2461,36.8857
3364,SYR105914,23,9,2022,Kassar,36.0629,39.8023
3365,SYR105867,23,9,2022,Maaret Al Naasan,36.0351,36.8376
3366,SYR105863,23,9,2022,Kafr Amma,36.1409,36.8735
3367,SYR105861,23,9,2022,Blinta,36.2294,36.8851
3368,SYR105913,23,9,2022,Al-Jalaa,36.0652,38.906
3369,SYR105829,23,9,2022,Kherbet Eljoz,35.9031,36.191
3370,SYR105803,23,9,2022,Al-Kubar,35.7734,39.785
3371,SYR105992,23,9,2022,Jadraya,35.7236,36.43
3372,SYR105979,23,9,2022,Zir,35.1248,40.4346
3373,SYR105978,23,9,2022,Takihi,35.1751,40.4547
3374,SYR105976,23,9,2022,Kassar,36.0629,39.8023
3375,TUR27130,23,9,2022,Torbali,38.1519,27.3622
3376,SYR105761,23,9,2022,Al Wasta,36.1107,36.8401
3377,SYR105865,23,9,2022,Kuwait Al Rahma Camp,36.4814,36.9068
3378,SYR105968,23,9,2022,Small Fikha,36.3471,37.6283
3379,SYR106049,23,9,2022,Dayr Hafir,36.156,37.7093
3380,SYR105970,23,9,2022,Tafas,32.7362,36.0673
3381,SYR105869,23,9,2022,Jasim,32.9912,36.0602
3382,SYR106038,23,9,2022,Eastern Ghariyeh,32.6782,36.2581
3383,SYR105743,22,9,2022,Qebtan al Jabal,36.2637,36.9487
3384,SYR105848,22,9,2022,Daret Azza,36.285,36.8511
3385,SYR105887,22,9,2022,Ibbin,36.4659,36.9933
3386,SYR105911,22,9,2022,Zir,35.1248,40.4346
3387,SYR105916,22,9,2022,Afrin,36.5111,36.8655
3388,SYR105930,22,9,2022,Eastern Gharibah,35.6335,40.747
3389,SYR105890,22,9,2022,Sheikh Isa,36.4793,37.1467
3390,SYR105891,22,9,2022,Tall Refaat,36.4726,37.0941
3391,SYR105953,22,9,2022,Al Mayadin,35.0248,40.428
3392,SYR105884,22,9,2022,Harbal,36.4306,37.1669
3393,SYR105859,22,9,2022,Yamdiyeh,35.8343,36.1351
3394,SYR105854,22,9,2022,Kansafra,35.6599,36.4849
3395,SYR105845,22,9,2022,Atareb,36.1379,36.8284
3396,SYR105965,22,9,2022,Azaz,36.5849,37.0432
3397,SYR105858,22,9,2022,Tadil,36.1647,36.888
3398,SYR105849,22,9,2022,Kafr Noran,36.078,36.8322
3399,SYR105754,22,9,2022,Enab,36.5191,36.9543
3400,SYR105855,22,9,2022,Makbas,36.2461,36.8857
3401,SYR105961,22,9,2022,Regiment 46 - Military Base,36.1239,36.888
3402,SYR105853,22,9,2022,Kafr Taal,36.1542,36.8935
3403,SYR105760,22,9,2022,Regiment 111 Army Base,36.2586,36.8952
3404,SYR105922,22,9,2022,Ar-Raqqa,35.9428,39.0519
3405,SYR105839,22,9,2022,Al Hallubah,35.6127,36.419
3406,SYR105847,22,9,2022,Bara,35.686,36.5424
3407,SYR105774,22,9,2022,As-Saan,35.2637,37.3735
3408,SYR105844,22,9,2022,Ankawi,35.5967,36.3877
3409,SYR105745,22,9,2022,Kafr Nobol,35.6147,36.5603
3410,SYR105843,22,9,2022,Al Wasta,36.1107,36.8401
3411,SYR105749,22,9,2022,Kafr Amma,36.1409,36.8735
3412,SYR105842,22,9,2022,Damascus - International Airport,33.417,36.509
3413,SYR111461,22,9,2022,Mzeireb,32.7068,36.0267
3414,SYR105941,22,9,2022,Maraanaz,36.5511,37.0187
3415,SYR105742,21,9,2022,Atareb,36.1379,36.8284
3416,SYR105888,21,9,2022,Jizeh,32.5684,36.3154
3417,SYR105882,21,9,2022,Menbij,36.5258,37.951
3418,SYR105958,21,9,2022,Regiment 46 - Military Base,36.1239,36.888
3419,SYR105903,21,9,2022,Um Fakik,36.5396,41.2773
3420,SYR105835,21,9,2022,Kafr Amma,36.1409,36.8735
3421,SYR105918,21,9,2022,Abu Rasin,36.8465,40.3284
3422,SYR105834,21,9,2022,Hadra - Baldaq Kabeer,36.7031,37.8916
3423,SYR105924,21,9,2022,Amuda,37.1026,40.9313
3424,SYR105925,21,9,2022,Amuda,37.1026,40.9313
3425,SYR105956,21,9,2022,Milaja,35.5927,36.4944
3426,SYR105832,21,9,2022,Fleifel,35.5888,36.4562
3427,SYR105759,21,9,2022,Al Bab,36.3697,37.5149
3428,SYR105901,21,9,2022,Asaliyeh,36.548,37.8026
3429,SYR105885,21,9,2022,Azaz,36.5849,37.0432
3430,SYR105871,21,9,2022,Tal Jijin,36.4108,37.3411
3431,SYR105904,21,9,2022,Buz Kij,36.6107,37.9069
3432,SYR105905,21,9,2022,Menbij,36.5258,37.951
3433,SYR105833,21,9,2022,Ftireh,35.6097,36.4853
3434,SYR105878,21,9,2022,Tuways,36.434,37.3024
3435,SYR105838,21,9,2022,Sfuhen,35.6073,36.4645
3436,SYR105831,21,9,2022,Bara,35.686,36.5424
3437,SYR105900,21,9,2022,Ghuzaylah,36.5474,41.3117
3438,SYR105926,21,9,2022,Tall Ziwan,37.0583,41.3552
3439,SYR105741,20,9,2022,Milaja,35.5927,36.4944
3440,SYR105756,20,9,2022,Qayrawan Amuda,36.8258,40.978
3441,SYR105819,20,9,2022,Fleifel,35.5888,36.4562
3442,SYR105824,20,9,2022,Sfuhen,35.6073,36.4645
3443,SYR105828,20,9,2022,Ghandorah,36.6771,37.7556
3444,SYR105873,20,9,2022,Kharab Nas,36.83,38.5522
3445,SYR105881,20,9,2022,Shtaya,34.6846,36.9537
3446,SYR105886,20,9,2022,Yadudeh,32.6689,36.06
3447,SYR105954,20,9,2022,Regiment 46 - Military Base,36.1239,36.888
3448,SYR105969,20,9,2022,Afrin,36.5111,36.8655
3449,SYR105967,20,9,2022,Azaz,36.5849,37.0432
3450,SYR105823,20,9,2022,Kafr Amma,36.1409,36.8735
3451,SYR105880,20,9,2022,Tell Abiad,36.6978,38.9548
3452,SYR105841,20,9,2022,Tuways,36.434,37.3024
3453,SYR105879,20,9,2022,Bir Arab,36.6554,38.7145
3454,SYR105827,20,9,2022,Aziziyeh,36.7907,39.9787
3455,SYR105876,20,9,2022,Asaliyeh,36.548,37.8026
3456,SYR105877,20,9,2022,Aghtrin,36.5096,37.3359
3457,SYR105896,20,9,2022,Deir Jamal,36.4456,37.0279
3458,SYR105817,20,9,2022,Atareb,36.1379,36.8284
3459,SYR105898,20,9,2022,Ibbin,36.4659,36.9933
3460,SYR105801,20,9,2022,Jazaret Milaj,35.778,39.7658
3461,SYR105822,20,9,2022,Kabani,35.7187,36.2331
3462,SYR105907,20,9,2022,Turandah,36.496,36.8815
3463,SYR105899,20,9,2022,Ziyara Afrin,36.4223,37.0049
3464,SYR105883,20,9,2022,Termala,35.5244,36.4823
3465,SYR105818,20,9,2022,Bara,35.686,36.5424
3466,SYR105963,20,9,2022,Mzeireb,32.7068,36.0267
3467,SYR105980,20,9,2022,Qotan,36.7106,36.8002
3468,TUR27050,20,9,2022,Dicle,38.3657,40.0645
3469,TUR27109,20,9,2022,Sultangazi,41.1065,28.8685
3470,SYR105815,20,9,2022,Al Wasta,36.1107,36.8401
3471,SYR105966,20,9,2022,Kuwait Al Rahma Camp,36.4814,36.9068
3472,SYR105894,20,9,2022,Baydar,35.8725,39.3088
3473,SYR105739,20,9,2022,Al Hishah,36.3529,39.0169
3474,TUR27049,19,9,2022,Kato Mountain,37.658,43.1766
3475,SYR105784,19,9,2022,Jazaret Milaj,35.778,39.7658
3476,SYR105804,19,9,2022,Ftireh,35.6097,36.4853
3477,SYR105805,19,9,2022,Kafr Amma,36.1409,36.8735
3478,SYR105813,19,9,2022,Taqad,36.1987,36.8698
3479,SYR105846,19,9,2022,Mahjeh,32.9583,36.2222
3480,SYR105862,19,9,2022,Al Isawi,36.689,39.0554
3481,SYR105872,19,9,2022,Tall Refaat,36.4726,37.0941
3482,SYR105798,19,9,2022,Sweidan Jazira,34.8964,40.59
3483,SYR105799,19,9,2022,Bahfis,36.1838,36.9063
3484,SYR105808,19,9,2022,Kafr Taal,36.1542,36.8935
3485,SYR105870,19,9,2022,Harbal,36.4306,37.1669
3486,SYR105812,19,9,2022,Shaykh Sulayman,36.2761,36.9096
3487,SYR105949,19,9,2022,Atareb,36.1379,36.8284
3488,SYR105809,19,9,2022,Kaljibrin,36.5361,37.1175
3489,SYR105864,19,9,2022,Kabani,35.7187,36.2331
3490,SYR105836,19,9,2022,Dargir - Deir al Kabir,36.5446,36.7652
3491,SYR105850,19,9,2022,Al Ghab Plain,35.5604,36.3442
3492,SYR105746,19,9,2022,Dar Al-Kabira,35.6068,36.5168
3493,SYR105802,19,9,2022,Bara,35.686,36.5424
3494,SYR105811,19,9,2022,Sfuhen,35.6073,36.4645
3495,SYR105747,19,9,2022,Milaja,35.5927,36.4944
3496,SYR105753,19,9,2022,Sweidan Jazira,34.8964,40.59
3497,SYR105800,19,9,2022,Banin,35.7097,36.6401
3498,TUR27369,19,9,2022,Yuksekova,37.5736,44.2872
3499,SYR105856,19,9,2022,Al Bab,36.3697,37.5149
3500,SYR106023,19,9,2022,Aziziyeh,36.7907,39.9787
3501,SYR105816,19,9,2022,Eastern Basa - Ein Qadi,32.8998,35.8762
3502,TUR27028,18,9,2022,Asagioylum,36.864,38.5461
3503,TUR27029,18,9,2022,Degerli,37.5596,44.3965
3504,SYR105748,18,9,2022,Daman,35.2393,40.5454
3505,SYR105910,18,9,2022,Abu Rasin,36.8465,40.3284
3506,SYR105912,18,9,2022,Amuda,37.1026,40.9313
3507,SYR105917,18,9,2022,Ein Issa,36.3837,38.8628
3508,SYR105920,18,9,2022,Qahtaniyyah,37.0284,41.5473
3509,SYR105948,18,9,2022,Regiment 46 - Military Base,36.1239,36.888
3510,SYR105952,18,9,2022,Ein Thakar,32.8587,35.9082
3511,SYR105806,18,9,2022,Hrak,32.7507,36.304
3512,SYR105906,18,9,2022,Al-Omar Oil Field,35.0799,40.5917
3513,SYR105793,18,9,2022,Kafr Noran,36.078,36.8322
3514,SYR105821,18,9,2022,Tadaf,36.3479,37.5294
3515,SYR105797,18,9,2022,Qulaydin,35.6132,36.3855
3516,SYR105795,18,9,2022,Kansafra,35.6599,36.4849
3517,SYR105785,18,9,2022,Al Ghab Plain,35.5604,36.3442
3518,SYR105787,18,9,2022,Bara,35.686,36.5424
3519,SYR105931,18,9,2022,Aboush,36.7488,40.3826
3520,SYR105788,18,9,2022,Fleifel,35.5888,36.4562
3521,SYR105932,18,9,2022,Darbasiyah,37.07,40.654
3522,SYR105933,18,9,2022,Tall Tawil,36.663,40.2836
3523,SYR105934,18,9,2022,Tawileh,36.6509,40.2713
3524,SYR105875,18,9,2022,Ain al Arab,36.8891,38.3521
3525,SYR105923,18,9,2022,Ein Issa,36.3837,38.8628
3526,SYR105790,18,9,2022,Ftireh,35.6097,36.4853
3527,SYR105796,18,9,2022,Makbas,36.2461,36.8857
3528,SYR105786,18,9,2022,Banin,35.7097,36.6401
3529,SYR105740,18,9,2022,Jabal al-Akrad,35.7558,36.1772
3530,SYR105792,18,9,2022,Kafr Amma,36.1409,36.8735
3531,SYR105820,18,9,2022,Sidnaya Military Prison,33.6653,36.329
3532,SYR105921,18,9,2022,Tall Ziwan,37.0583,41.3552
3533,SYR105955,18,9,2022,Da'el,32.7544,36.1311
3534,SYR105947,18,9,2022,Busraton,36.2028,36.9104
3535,SYR105851,18,9,2022,Mashta Al Helou,34.8756,36.2569
3536,SYR105814,18,9,2022,Kharab Nas,36.83,38.5522
3537,SYR105807,18,9,2022,Idleb,35.929,36.6353
3538,SYR105810,18,9,2022,Jayshan,36.8069,38.5552
3539,SYR105791,18,9,2022,Jabal al-Turkman,35.8195,36.0022
3540,TUR27036,17,9,2022,Torbali,38.1519,27.3622
3541,SYR105765,17,9,2022,Atareb,36.1379,36.8284
3542,SYR105780,17,9,2022,Mare',36.4827,37.1965
3543,SYR105783,17,9,2022,Tuwamiyeh,35.1944,40.4506
3544,SYR105837,17,9,2022,Dar'a,32.6241,36.1049
3545,SYR105889,17,9,2022,Regiment 46 - Military Base,36.1239,36.888
3546,SYR105895,17,9,2022,Tall Refaat,36.4726,37.0941
3547,SYR105929,17,9,2022,Umm Al-Khair,36.6301,40.2581
3548,SYR105935,17,9,2022,Gharanij,34.7863,40.7181
3549,SYR105936,17,9,2022,A'wejel,36.1794,36.9533
3550,SYR105937,17,9,2022,Ajil,36.1779,36.9278
3551,SYR105938,17,9,2022,Al Amin Association,36.1614,36.9465
3552,SYR105960,17,9,2022,Ankhel,33.0188,36.1273
3553,SYR105909,17,9,2022,Tal Tamer,36.6534,40.3718
3554,SYR105772,17,9,2022,Kafr Amma,36.1409,36.8735
3555,SYR105943,17,9,2022,Kansaba,35.7439,36.1636
3556,SYR105762,17,9,2022,Afes,35.9064,36.8045
3557,SYR105767,17,9,2022,Banin,35.7097,36.6401
3558,SYR105944,17,9,2022,Nawwara-Klz,35.853,36.0785
3559,SYR105946,17,9,2022,Tallat Abu Ali,35.7796,35.9613
3560,SYR105769,17,9,2022,Fleifel,35.5888,36.4562
3561,SYR105755,17,9,2022,Jabal al-Zawiya,35.7197,36.5418
3562,SYR105874,17,9,2022,Zur Maghar,36.8346,38.0347
3563,SYR105892,17,9,2022,Ibbin,36.4659,36.9933
3564,SYR105962,17,9,2022,Tell Abiad,36.6978,38.9548
3565,SYR105775,17,9,2022,Kafr Noran,36.078,36.8322
3566,SYR105950,17,9,2022,Sheikh Alwan,36.431,37.4131
3567,SYR105778,17,9,2022,Kansafra,35.6599,36.4849
3568,SYR105893,17,9,2022,Sheikh Isa,36.4793,37.1467
3569,SYR105782,17,9,2022,Sandaf,36.5174,37.1697
3570,SYR105942,17,9,2022,Jabal al-Akrad,35.7558,36.1772
3571,SYR105771,17,9,2022,Ftireh,35.6097,36.4853
3572,SYR105777,17,9,2022,Harizah,35.211,40.4735
3573,SYR106160,17,9,2022,Tal Shihab,32.6892,35.9845
3574,SYR106146,17,9,2022,Da'el,32.7544,36.1311
3575,SYR105927,17,9,2022,Menbij,36.5258,37.951
3576,SYR105763,17,9,2022,Al Wasta,36.1107,36.8401
3577,SYR105781,17,9,2022,Kafr Noran,36.078,36.8322
3578,SYR111463,17,9,2022,Ara,32.6172,36.5314
3579,SYR105758,17,9,2022,Hafasraja,36.018,36.5285
3580,SYR105773,17,9,2022,Ghassaniyeh,35.8142,36.261
3581,SYR105764,17,9,2022,Sheikh Yousef,35.9676,36.5111
3582,SYR105779,17,9,2022,Qulaydin,35.6132,36.3855
3583,SYR105768,17,9,2022,Ankawi,35.5967,36.3877
3584,SYR105776,17,9,2022,Kafr Din,35.7774,36.2565
3585,SYR105744,17,9,2022,Damascus - International Airport,33.417,36.509
3586,SYR105752,17,9,2022,Kisweh,33.3579,36.2455
3587,SYR105757,17,9,2022,Sayyeda Zeinab,33.4466,36.3406
3588,SYR105940,17,9,2022,Urum al-Kubra,36.1482,36.9478
3589,SYR105502,16,9,2022,Tadmor,34.5656,38.2877
3590,SYR105536,16,9,2022,Ar-Raqqa,35.9428,39.0519
3591,SYR105589,16,9,2022,Azaz,36.5849,37.0432
3592,SYR105729,16,9,2022,Abu Rasin,36.8465,40.3284
3593,SYR105616,16,9,2022,Basira,35.158,40.4277
3594,SYR105585,16,9,2022,Kafr Amma,36.1409,36.8735
3595,SYR105586,16,9,2022,Kansafra,35.6599,36.4849
3596,SYR105731,16,9,2022,Regiment 46 - Military Base,36.1239,36.888
3597,SYR105583,16,9,2022,Bara,35.686,36.5424
3598,SYR105588,16,9,2022,Taqad,36.1987,36.8698
3599,SYR105610,16,9,2022,Aboush,36.7488,40.3826
3600,SYR105608,16,9,2022,Kozliyeh,36.6249,40.2253
3601,SYR105485,16,9,2022,Sukkar Al Uhaymer,36.6664,40.3113
3602,SYR105587,16,9,2022,Sfuhen,35.6073,36.4645
3603,SYR105609,16,9,2022,Tawileh,36.6509,40.2713
3604,SYR105737,16,9,2022,Al Jahbal,36.4083,38.9022
3605,SYR105591,16,9,2022,Ein Issa,36.3837,38.8628
3606,SYR105513,16,9,2022,Ghandorah,36.6771,37.7556
3607,SYR105598,16,9,2022,Ibbin,36.4659,36.9933
3608,SYR105738,16,9,2022,Mushayrifah,36.4083,38.8922
3609,SYR105508,16,9,2022,Sur,35.5066,40.6618
3610,SYR105732,16,9,2022,Talhiyeh,35.9664,36.8357
3611,SYR105597,16,9,2022,Saida,36.4024,38.8643
3612,SYR105582,16,9,2022,Jabal al-Zawiya,35.7197,36.5418
3613,SYR105628,16,9,2022,Kabani,35.7187,36.2331
3614,SYR105584,16,9,2022,Fleifel,35.5888,36.4562
3615,SYR105611,16,9,2022,Dardara Tal Tamer,36.6996,40.4029
3616,SYR105712,16,9,2022,Atman,32.6631,36.1145
3617,SYR105689,16,9,2022,Ein Issa,36.3837,38.8628
3618,SYR105516,16,9,2022,Damascus,33.5172,36.2767
3619,SYR105507,15,9,2022,Shadadah,36.0534,40.7268
3620,SYR105569,15,9,2022,Bara,35.686,36.5424
3621,SYR105574,15,9,2022,Kafr Amma,36.1409,36.8735
3622,SYR105605,15,9,2022,Kozliyeh,36.6249,40.2253
3623,SYR105615,15,9,2022,Eastern Jurdi,34.872,40.639
3624,SYR105629,15,9,2022,Al Sabkhah,35.2012,40.4263
3625,SYR105702,15,9,2022,As-Sanamayn,33.0711,36.1833
